unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1.672E+12,12/25/2022 20:00,MATIC/USD,0.79137,0.79137,0.78831,0.78848,465.475639,367.0182318
1.672E+12,12/25/2022 21:00,MATIC/USD,0.78848,0.795,0.78829,0.795,1191.374535,947.1427553
1.67201E+12,12/25/2022 22:00,MATIC/USD,0.795,0.79513,0.79147,0.79291,1114.827374,883.9577731
1.67201E+12,12/25/2022 23:00,MATIC/USD,0.79291,0.79556,0.79236,0.79491,445.576907,354.1935391
1.67201E+12,12/26/2022 0:00,MATIC/USD,0.79491,0.79711,0.79359,0.79376,3321.498989,2636.473038
1.67202E+12,12/26/2022 1:00,MATIC/USD,0.79376,0.79934,0.79376,0.79934,1998.595774,1597.557546
1.67202E+12,12/26/2022 2:00,MATIC/USD,0.79934,0.80372,0.79826,0.80252,491.781586,394.6645584
1.67202E+12,12/26/2022 3:00,MATIC/USD,0.80252,0.80341,0.80057,0.80305,1821.381702,1462.660576
1.67203E+12,12/26/2022 4:00,MATIC/USD,0.80305,0.80339,0.79911,0.80074,2745.832311,2198.697765
1.67203E+12,12/26/2022 5:00,MATIC/USD,0.80074,0.80303,0.7997,0.80053,17215.53475,13781.55203
1.67203E+12,12/26/2022 6:00,MATIC/USD,0.80053,0.80083,0.79918,0.79958,1310.407764,1047.77584
1.67204E+12,12/26/2022 7:00,MATIC/USD,0.79958,0.80004,0.79911,0.79911,278.973262,222.9303234
1.67204E+12,12/26/2022 8:00,MATIC/USD,0.79911,0.8,0.79789,0.79911,1456.238812,1163.694997
1.67205E+12,12/26/2022 9:00,MATIC/USD,0.79911,0.80044,0.79764,0.79897,1134.193016,906.186194
1.67205E+12,12/26/2022 10:00,MATIC/USD,0.79897,0.80398,0.79897,0.80179,561.711513,450.374674
1.67205E+12,12/26/2022 11:00,MATIC/USD,0.80179,0.80385,0.80175,0.80278,1256.325629,1008.553088
1.67206E+12,12/26/2022 12:00,MATIC/USD,0.80278,0.80312,0.8014,0.80192,751.211162,602.411255
1.67206E+12,12/26/2022 13:00,MATIC/USD,0.80192,0.80293,0.79997,0.80023,354.396044,283.5983463
1.67206E+12,12/26/2022 14:00,MATIC/USD,0.80023,0.80118,0.80001,0.80001,1227.787262,982.2420875
1.67207E+12,12/26/2022 15:00,MATIC/USD,0.80001,0.80187,0.79936,0.80001,2955.087438,2364.099501
1.67207E+12,12/26/2022 16:00,MATIC/USD,0.80001,0.80228,0.79902,0.80216,4967.989806,3985.122703
1.67207E+12,12/26/2022 17:00,MATIC/USD,0.80216,0.80339,0.80071,0.80249,288.120904,231.2141443
1.67208E+12,12/26/2022 18:00,MATIC/USD,0.80249,0.80501,0.80116,0.80255,14363.23088,11527.21094
1.67208E+12,12/26/2022 19:00,MATIC/USD,0.80255,0.80772,0.80161,0.80354,13223.83977,10625.88421
1.67208E+12,12/26/2022 20:00,MATIC/USD,0.80354,0.80612,0.80305,0.80395,2354.534226,1892.927791
1.67209E+12,12/26/2022 21:00,MATIC/USD,0.80395,0.81096,0.80391,0.80695,20371.84907,16439.06361
1.67209E+12,12/26/2022 22:00,MATIC/USD,0.80695,0.81383,0.80593,0.81151,12358.60667,10029.1329
1.6721E+12,12/26/2022 23:00,MATIC/USD,0.81151,0.81581,0.80907,0.81388,5332.865419,4340.312507
1.6721E+12,12/27/2022 0:00,MATIC/USD,0.81388,0.81786,0.80896,0.81085,2218.367485,1798.763275
1.6721E+12,12/27/2022 1:00,MATIC/USD,0.81085,0.81205,0.80917,0.81001,1712.184162,1386.886293
1.67211E+12,12/27/2022 2:00,MATIC/USD,0.81001,0.81406,0.81001,0.81305,2362.193717,1920.581602
1.67211E+12,12/27/2022 3:00,MATIC/USD,0.81305,0.814,0.81105,0.81298,1538.565204,1250.82274
1.67211E+12,12/27/2022 4:00,MATIC/USD,0.81298,0.81373,0.81041,0.81306,2841.775452,2310.533949
1.67212E+12,12/27/2022 5:00,MATIC/USD,0.81306,0.81373,0.81,0.81001,30413.40173,24635.15953
1.67212E+12,12/27/2022 6:00,MATIC/USD,0.81001,0.81284,0.81001,0.81284,246.055237,200.0035388
1.67212E+12,12/27/2022 7:00,MATIC/USD,0.81284,0.81548,0.81262,0.81345,784.879658,638.4603578
1.67213E+12,12/27/2022 8:00,MATIC/USD,0.81345,0.81539,0.81176,0.81176,65.799946,53.41376416
1.67213E+12,12/27/2022 9:00,MATIC/USD,0.81176,0.819,0.81127,0.81714,13322.70585,10886.51586
1.67214E+12,12/27/2022 10:00,MATIC/USD,0.81714,0.81922,0.81595,0.81767,443.70219,362.8019697
1.67214E+12,12/27/2022 11:00,MATIC/USD,0.81767,0.81857,0.81453,0.81469,462.767364,377.0119438
1.67214E+12,12/27/2022 12:00,MATIC/USD,0.81469,0.81486,0.81097,0.81156,334.16115,271.1918229
1.67215E+12,12/27/2022 13:00,MATIC/USD,0.81156,0.81348,0.81054,0.81102,2095.021491,1699.10433
1.67215E+12,12/27/2022 14:00,MATIC/USD,0.81102,0.81409,0.80362,0.80693,9633.159749,7773.285596
1.67215E+12,12/27/2022 15:00,MATIC/USD,0.80693,0.81321,0.805,0.80753,13266.16275,10712.8244
1.67216E+12,12/27/2022 16:00,MATIC/USD,0.80753,0.80949,0.80483,0.80568,8984.050214,7238.269576
1.67216E+12,12/27/2022 17:00,MATIC/USD,0.80568,0.80605,0.79776,0.80134,8283.78441,6638.127799
1.67216E+12,12/27/2022 18:00,MATIC/USD,0.80134,0.80498,0.80019,0.8034,14220.27082,11424.56558
1.67217E+12,12/27/2022 19:00,MATIC/USD,0.8034,0.80625,0.802,0.80516,12390.37468,9976.234077
1.67217E+12,12/27/2022 20:00,MATIC/USD,0.80516,0.80764,0.80303,0.80468,10464.61872,8420.669394
1.67217E+12,12/27/2022 21:00,MATIC/USD,0.80468,0.80561,0.80196,0.80418,12088.31438,9721.180661
1.67218E+12,12/27/2022 22:00,MATIC/USD,0.80418,0.8065,0.80338,0.80623,2809.982878,2265.492496
1.67218E+12,12/27/2022 23:00,MATIC/USD,0.80623,0.80741,0.8033,0.80601,6596.467773,5316.81899
1.67219E+12,12/28/2022 0:00,MATIC/USD,0.80601,0.80767,0.80371,0.80372,2287.429236,1838.452626
1.67219E+12,12/28/2022 1:00,MATIC/USD,0.80372,0.80767,0.79997,0.80179,726.271891,582.3175395
1.67219E+12,12/28/2022 2:00,MATIC/USD,0.80179,0.80332,0.79781,0.79951,14041.99707,11226.71708
1.6722E+12,12/28/2022 3:00,MATIC/USD,0.79951,0.79951,0.78841,0.79257,17769.36355,14083.46447
1.6722E+12,12/28/2022 4:00,MATIC/USD,0.79257,0.79357,0.78697,0.79136,110676.9155,87585.28388
1.6722E+12,12/28/2022 5:00,MATIC/USD,0.79136,0.79137,0.77611,0.77895,16565.64642,12903.81027
1.67221E+12,12/28/2022 6:00,MATIC/USD,0.77895,0.78311,0.77895,0.78189,1107.447767,865.9023345
1.67221E+12,12/28/2022 7:00,MATIC/USD,0.78189,0.78786,0.78189,0.78661,1613.179609,1268.943212
1.67221E+12,12/28/2022 8:00,MATIC/USD,0.78661,0.78789,0.78348,0.78423,1224.269941,960.1092158
1.67222E+12,12/28/2022 9:00,MATIC/USD,0.78423,0.78476,0.78182,0.78382,754.929816,591.7290884
1.67222E+12,12/28/2022 10:00,MATIC/USD,0.78382,0.78382,0.78182,0.78224,2220.990663,1737.347736
1.67223E+12,12/28/2022 11:00,MATIC/USD,0.78224,0.78481,0.7817,0.78304,3691.316658,2890.448596
1.67223E+12,12/28/2022 12:00,MATIC/USD,0.78304,0.78462,0.78121,0.78121,1124.821321,878.7216642
1.67223E+12,12/28/2022 13:00,MATIC/USD,0.78121,0.78394,0.78058,0.78152,356.036031,278.2492789
1.67224E+12,12/28/2022 14:00,MATIC/USD,0.78152,0.79221,0.77131,0.79,269317.1381,212760.5391
1.67224E+12,12/28/2022 15:00,MATIC/USD,0.79,0.79343,0.77901,0.77901,122871.3281,95717.99332
1.67224E+12,12/28/2022 16:00,MATIC/USD,0.77901,0.7863,0.77901,0.78273,13172.60713,10310.59478
1.67225E+12,12/28/2022 17:00,MATIC/USD,0.78273,0.78632,0.78099,0.78592,8115.835713,6378.397604
1.67225E+12,12/28/2022 18:00,MATIC/USD,0.78592,0.78813,0.78313,0.78544,6084.893212,4779.318524
1.67225E+12,12/28/2022 19:00,MATIC/USD,0.78544,0.78579,0.78121,0.78186,2903.40235,2270.054161
1.67226E+12,12/28/2022 20:00,MATIC/USD,0.78186,0.78559,0.77875,0.7834,58791.45388,46057.22497
1.67226E+12,12/28/2022 21:00,MATIC/USD,0.7834,0.78436,0.77395,0.77918,20589.2503,16042.73204
1.67226E+12,12/28/2022 22:00,MATIC/USD,0.77918,0.78134,0.77606,0.77916,23372.27458,18210.74146
1.67227E+12,12/28/2022 23:00,MATIC/USD,0.77916,0.78249,0.77916,0.78099,1658.603779,1295.352965
1.67227E+12,12/29/2022 0:00,MATIC/USD,0.78099,0.785,0.77958,0.78456,3123.112664,2450.269272
1.67228E+12,12/29/2022 1:00,MATIC/USD,0.78456,0.78456,0.78096,0.78158,2014.044931,1574.137237
1.67228E+12,12/29/2022 2:00,MATIC/USD,0.78158,0.78171,0.77063,0.77653,4737.206491,3678.582956
1.67228E+12,12/29/2022 3:00,MATIC/USD,0.77653,0.78036,0.77653,0.77943,1510.677263,1177.467179
1.67229E+12,12/29/2022 4:00,MATIC/USD,0.77943,0.78237,0.77897,0.78105,1769.828335,1382.324421
1.67229E+12,12/29/2022 5:00,MATIC/USD,0.78105,0.78154,0.77752,0.77955,1259.431518,981.7898399
1.67229E+12,12/29/2022 6:00,MATIC/USD,0.77955,0.77997,0.77851,0.77997,3337.28513,2602.982283
1.6723E+12,12/29/2022 7:00,MATIC/USD,0.77997,0.78173,0.77776,0.78163,773.724402,604.7662043
1.6723E+12,12/29/2022 8:00,MATIC/USD,0.78163,0.78237,0.7776,0.77844,2516.090352,1958.625374
1.6723E+12,12/29/2022 9:00,MATIC/USD,0.77844,0.78288,0.77844,0.78288,3141.937433,2459.759978
1.67231E+12,12/29/2022 10:00,MATIC/USD,0.78288,0.78437,0.78126,0.78436,621.02257,487.105263
1.67231E+12,12/29/2022 11:00,MATIC/USD,0.78436,0.78437,0.78121,0.78261,483.908941,378.7119763
1.67232E+12,12/29/2022 12:00,MATIC/USD,0.78261,0.78332,0.78009,0.78127,623.479478,487.1058118
1.67232E+12,12/29/2022 13:00,MATIC/USD,0.78127,0.78319,0.78,0.78205,1532.02042,1198.116569
1.67232E+12,12/29/2022 14:00,MATIC/USD,0.78205,0.78526,0.78025,0.78377,3493.410775,2738.030563
1.67233E+12,12/29/2022 15:00,MATIC/USD,0.78377,0.78496,0.78133,0.78258,8913.276605,6975.352006
1.67233E+12,12/29/2022 16:00,MATIC/USD,0.78258,0.78472,0.78011,0.78418,17262.2653,13536.72321
1.67233E+12,12/29/2022 17:00,MATIC/USD,0.78418,0.78449,0.78,0.78212,55657.1284,43530.55327
1.67234E+12,12/29/2022 18:00,MATIC/USD,0.78212,0.78248,0.77895,0.78068,5994.405698,4679.71264
1.67234E+12,12/29/2022 19:00,MATIC/USD,0.78068,0.78249,0.7758,0.77688,13741.85965,10675.77593
1.67234E+12,12/29/2022 20:00,MATIC/USD,0.77688,0.77804,0.76855,0.77345,62107.51728,48037.05924
1.67235E+12,12/29/2022 21:00,MATIC/USD,0.77345,0.77411,0.77001,0.77126,11408.9525,8799.268702
1.67235E+12,12/29/2022 22:00,MATIC/USD,0.77126,0.77878,0.76942,0.77435,5680.608532,4398.779217
1.67235E+12,12/29/2022 23:00,MATIC/USD,0.77435,0.77781,0.7719,0.77762,3208.209857,2494.768149
1.67236E+12,12/30/2022 0:00,MATIC/USD,0.77762,0.77954,0.77598,0.77731,1685.031973,1309.792203
1.67236E+12,12/30/2022 1:00,MATIC/USD,0.77731,0.77841,0.77086,0.77257,11768.34271,9091.868531
1.67237E+12,12/30/2022 2:00,MATIC/USD,0.77257,0.7732,0.76556,0.77075,33689.48914,25966.17376
1.67237E+12,12/30/2022 3:00,MATIC/USD,0.77075,0.77282,0.76722,0.76953,29105.17594,22397.30604
1.67237E+12,12/30/2022 4:00,MATIC/USD,0.76953,0.76989,0.76375,0.766,3226.892785,2471.799873
1.67238E+12,12/30/2022 5:00,MATIC/USD,0.766,0.766,0.75815,0.75944,8362.554836,6350.858645
1.67238E+12,12/30/2022 6:00,MATIC/USD,0.75944,0.76268,0.75696,0.76175,764.155377,582.0953584
1.67238E+12,12/30/2022 7:00,MATIC/USD,0.76175,0.76175,0.75,0.75285,53632.63751,40377.33115
1.67239E+12,12/30/2022 8:00,MATIC/USD,0.75285,0.75823,0.75285,0.75724,3547.983399,2686.674949
1.67239E+12,12/30/2022 9:00,MATIC/USD,0.75724,0.75887,0.75607,0.75821,1330.059252,1008.464225
1.67239E+12,12/30/2022 10:00,MATIC/USD,0.75821,0.75975,0.7548,0.75572,11400.21287,8615.368868
1.6724E+12,12/30/2022 11:00,MATIC/USD,0.75572,0.75871,0.75473,0.755,2493.060314,1882.260537
1.6724E+12,12/30/2022 12:00,MATIC/USD,0.755,0.75899,0.75353,0.75784,5484.238134,4156.175027
1.67241E+12,12/30/2022 13:00,MATIC/USD,0.75784,0.75891,0.75412,0.75481,11415.14183,8616.263206
1.67241E+12,12/30/2022 14:00,MATIC/USD,0.75481,0.75649,0.74799,0.75256,24838.51724,18692.47453
1.67241E+12,12/30/2022 15:00,MATIC/USD,0.75256,0.75844,0.75023,0.75597,3469.462695,2622.809714
1.67242E+12,12/30/2022 16:00,MATIC/USD,0.75597,0.75648,0.75204,0.75647,17975.21538,13597.71118
1.67242E+12,12/30/2022 17:00,MATIC/USD,0.75647,0.75779,0.75392,0.75627,7126.559667,5389.603279
1.67242E+12,12/30/2022 18:00,MATIC/USD,0.75627,0.76021,0.75463,0.75886,6088.580516,4620.38021
1.67243E+12,12/30/2022 19:00,MATIC/USD,0.75886,0.75968,0.75649,0.75759,3242.986365,2456.85404
1.67243E+12,12/30/2022 20:00,MATIC/USD,0.75759,0.759,0.75669,0.75835,4474.869292,3393.517128
1.67243E+12,12/30/2022 21:00,MATIC/USD,0.75835,0.76181,0.75835,0.75958,20384.97179,15484.01687
1.67244E+12,12/30/2022 22:00,MATIC/USD,0.75958,0.761,0.75676,0.75676,30344.33253,22963.37708
1.67244E+12,12/30/2022 23:00,MATIC/USD,0.75676,0.76156,0.75561,0.76065,60995.00504,46395.85058
1.67244E+12,12/31/2022 0:00,MATIC/USD,0.76065,0.76065,0.75846,0.75858,2273.525708,1724.651132
1.67245E+12,12/31/2022 1:00,MATIC/USD,0.75858,0.75996,0.75557,0.75755,5976.17512,4527.251462
1.67245E+12,12/31/2022 2:00,MATIC/USD,0.75755,0.75785,0.75367,0.75785,36060.80194,27328.67875
1.67246E+12,12/31/2022 3:00,MATIC/USD,0.75785,0.75812,0.7552,0.75525,4227.099524,3192.516916
1.67246E+12,12/31/2022 4:00,MATIC/USD,0.75525,0.75711,0.75448,0.75452,101.145116,76.31601292
1.67246E+12,12/31/2022 5:00,MATIC/USD,0.75452,0.75583,0.75287,0.75287,2095.326678,1577.508596
1.67247E+12,12/31/2022 6:00,MATIC/USD,0.75287,0.75529,0.75216,0.75529,2317.58798,1750.451025
1.67247E+12,12/31/2022 7:00,MATIC/USD,0.75529,0.75805,0.75505,0.75805,144.68836,109.6810113
1.67247E+12,12/31/2022 8:00,MATIC/USD,0.75805,0.75993,0.75638,0.75848,12388.1556,9396.168263
1.67248E+12,12/31/2022 9:00,MATIC/USD,0.75848,0.75871,0.75698,0.75871,943.437578,715.7955248
1.67248E+12,12/31/2022 10:00,MATIC/USD,0.75871,0.76304,0.75871,0.7615,4422.839025,3367.991918
1.67248E+12,12/31/2022 11:00,MATIC/USD,0.7615,0.76227,0.76053,0.76099,255.578846,194.492946
1.67249E+12,12/31/2022 12:00,MATIC/USD,0.76099,0.76245,0.76088,0.76245,162.009771,123.5243499
1.67249E+12,12/31/2022 13:00,MATIC/USD,0.76245,0.7668,0.7611,0.76653,28703.0716,22001.76547
1.6725E+12,12/31/2022 14:00,MATIC/USD,0.76653,0.77042,0.7655,0.76736,6271.44924,4812.459289
1.6725E+12,12/31/2022 15:00,MATIC/USD,0.76736,0.76934,0.76509,0.76542,24910.49484,19066.99096
1.6725E+12,12/31/2022 16:00,MATIC/USD,0.76542,0.76707,0.75578,0.76391,109717.214,83814.07692
1.67251E+12,12/31/2022 17:00,MATIC/USD,0.76391,0.76391,0.75892,0.76074,12498.62856,9508.206688
1.67251E+12,12/31/2022 18:00,MATIC/USD,0.76074,0.76154,0.75848,0.75848,13712.11309,10400.36354
1.67251E+12,12/31/2022 19:00,MATIC/USD,0.75848,0.76501,0.75795,0.76241,16792.88472,12803.06324
1.67252E+12,12/31/2022 20:00,MATIC/USD,0.76241,0.76377,0.76043,0.76176,12587.22606,9588.445326
1.67252E+12,12/31/2022 21:00,MATIC/USD,0.76176,0.76374,0.75877,0.76066,4034.075742,3068.560054
1.67252E+12,12/31/2022 22:00,MATIC/USD,0.76066,0.76066,0.75406,0.75516,3800.616009,2870.073185
1.67253E+12,12/31/2022 23:00,MATIC/USD,0.75516,0.75836,0.75361,0.75586,10347.64486,7821.370845
1.67253E+12,1/1/2023 0:00,MATIC/USD,0.75586,0.75805,0.74939,0.74939,5146.786381,3856.950246
1.67253E+12,1/1/2023 1:00,MATIC/USD,0.74939,0.75239,0.74691,0.75229,13633.30523,10256.19919
1.67254E+12,1/1/2023 2:00,MATIC/USD,0.75229,0.7544,0.74999,0.75148,8362.580196,6284.311766
1.67254E+12,1/1/2023 3:00,MATIC/USD,0.75148,0.75243,0.74847,0.75127,7712.353916,5794.060126
1.67255E+12,1/1/2023 4:00,MATIC/USD,0.75127,0.75127,0.74563,0.74653,15846.28392,11829.72634
1.67255E+12,1/1/2023 5:00,MATIC/USD,0.74653,0.75076,0.74653,0.7496,12205.54631,9149.277511
1.67255E+12,1/1/2023 6:00,MATIC/USD,0.7496,0.75252,0.74942,0.75218,18267.38073,13740.35844
1.67256E+12,1/1/2023 7:00,MATIC/USD,0.75218,0.7523,0.75014,0.75148,3096.378684,2326.866653
1.67256E+12,1/1/2023 8:00,MATIC/USD,0.75148,0.75406,0.75148,0.75248,2566.753483,1931.430661
1.67256E+12,1/1/2023 9:00,MATIC/USD,0.75248,0.75646,0.75188,0.75607,831.157155,628.4129902
1.67257E+12,1/1/2023 10:00,MATIC/USD,0.75607,0.75649,0.75413,0.75543,94.963386,71.73819069
1.67257E+12,1/1/2023 11:00,MATIC/USD,0.75543,0.75704,0.75487,0.75704,556.865588,421.5695247
1.67257E+12,1/1/2023 12:00,MATIC/USD,0.75704,0.7586,0.75558,0.75726,865.264924,655.2305163
1.67258E+12,1/1/2023 13:00,MATIC/USD,0.75726,0.75845,0.75371,0.7559,1260.180276,952.5702706
1.67258E+12,1/1/2023 14:00,MATIC/USD,0.7559,0.75666,0.7536,0.75428,2133.318816,1609.119717
1.67259E+12,1/1/2023 15:00,MATIC/USD,0.75428,0.75744,0.75428,0.75733,299.938696,227.1525726
1.67259E+12,1/1/2023 16:00,MATIC/USD,0.75733,0.75844,0.75576,0.75835,1085.774018,823.3967266
1.67259E+12,1/1/2023 17:00,MATIC/USD,0.75835,0.7608,0.75716,0.75827,1701.231251,1289.992621
1.6726E+12,1/1/2023 18:00,MATIC/USD,0.75827,0.76138,0.75766,0.75968,2623.334366,1992.894651
1.6726E+12,1/1/2023 19:00,MATIC/USD,0.75968,0.76139,0.75884,0.75929,616.209351,467.8815981
1.6726E+12,1/1/2023 20:00,MATIC/USD,0.75929,0.7614,0.75776,0.76004,8488.364885,6451.496847
1.67261E+12,1/1/2023 21:00,MATIC/USD,0.76004,0.76004,0.75701,0.75826,3365.890823,2552.220375
1.67261E+12,1/1/2023 22:00,MATIC/USD,0.75826,0.75929,0.75595,0.75717,7127.114101,5396.436984
1.67261E+12,1/1/2023 23:00,MATIC/USD,0.75717,0.75996,0.75605,0.75905,1257.641618,954.6128701
1.67262E+12,1/2/2023 0:00,MATIC/USD,0.75905,0.75969,0.7558,0.7558,2321.518274,1754.603511
1.67262E+12,1/2/2023 1:00,MATIC/USD,0.7558,0.75595,0.74985,0.75059,5455.931631,4095.167723
1.67262E+12,1/2/2023 2:00,MATIC/USD,0.75059,0.75277,0.74965,0.75217,421.874853,317.3216082
1.67263E+12,1/2/2023 3:00,MATIC/USD,0.75217,0.75652,0.75023,0.75604,12350.17289,9337.224714
1.67263E+12,1/2/2023 4:00,MATIC/USD,0.75604,0.75612,0.75306,0.75476,5682.412897,4288.857958
1.67264E+12,1/2/2023 5:00,MATIC/USD,0.75476,0.758,0.75352,0.75689,511.712718,387.3102391
1.67264E+12,1/2/2023 6:00,MATIC/USD,0.75689,0.75932,0.75585,0.75651,475.67818,359.8553
1.67264E+12,1/2/2023 7:00,MATIC/USD,0.75651,0.77217,0.7559,0.77021,1980.564265,1525.450403
1.67265E+12,1/2/2023 8:00,MATIC/USD,0.77021,0.78129,0.76949,0.77748,7970.57449,6196.962254
1.67265E+12,1/2/2023 9:00,MATIC/USD,0.77748,0.78016,0.77598,0.77781,510.125553,396.7807564
1.67265E+12,1/2/2023 10:00,MATIC/USD,0.77781,0.77906,0.77661,0.77871,58.916682,45.87900944
1.67266E+12,1/2/2023 11:00,MATIC/USD,0.77871,0.77978,0.77495,0.77814,3980.238221,3097.182569
1.67266E+12,1/2/2023 12:00,MATIC/USD,0.77814,0.78015,0.77727,0.77827,305.179778,237.5122658
1.67266E+12,1/2/2023 13:00,MATIC/USD,0.77827,0.78028,0.77592,0.77777,1000.270392,777.9803028
1.67267E+12,1/2/2023 14:00,MATIC/USD,0.77777,0.77982,0.7767,0.779,4106.799706,3199.196971
1.67267E+12,1/2/2023 15:00,MATIC/USD,0.779,0.78508,0.77749,0.78495,1777.920238,1395.578491
1.67268E+12,1/2/2023 16:00,MATIC/USD,0.78495,0.78571,0.78235,0.78235,4319.027381,3378.991072
1.67268E+12,1/2/2023 17:00,MATIC/USD,0.78235,0.78309,0.77828,0.78134,12972.46669,10135.90712
1.67268E+12,1/2/2023 18:00,MATIC/USD,0.78134,0.78498,0.78005,0.78199,5892.174695,4607.62169
1.67269E+12,1/2/2023 19:00,MATIC/USD,0.78199,0.78514,0.78084,0.78362,18650.45699,14614.87111
1.67269E+12,1/2/2023 20:00,MATIC/USD,0.78362,0.78476,0.78193,0.78373,33336.60239,26126.89539
1.67269E+12,1/2/2023 21:00,MATIC/USD,0.78373,0.79,0.78341,0.78722,2803.558647,2207.017438
1.6727E+12,1/2/2023 22:00,MATIC/USD,0.78722,0.78745,0.78001,0.78099,15909.95218,12425.51355
1.6727E+12,1/2/2023 23:00,MATIC/USD,0.78099,0.78458,0.7795,0.78118,3844.635211,3003.352134
1.6727E+12,1/3/2023 0:00,MATIC/USD,0.78118,0.78256,0.77969,0.78189,679.080716,530.966421
1.67271E+12,1/3/2023 1:00,MATIC/USD,0.78189,0.78404,0.77751,0.7787,1214.97509,946.1011026
1.67271E+12,1/3/2023 2:00,MATIC/USD,0.7787,0.78048,0.77809,0.77809,617.04208,480.114272
1.67271E+12,1/3/2023 3:00,MATIC/USD,0.77809,0.78125,0.77655,0.78073,6330.836837,4942.674244
1.67272E+12,1/3/2023 4:00,MATIC/USD,0.78073,0.78319,0.77881,0.77881,14238.64597,11089.19987
1.67272E+12,1/3/2023 5:00,MATIC/USD,0.77881,0.78314,0.7787,0.78227,408.318818,319.4155618
1.67273E+12,1/3/2023 6:00,MATIC/USD,0.78227,0.78749,0.78227,0.78384,2721.287445,2133.053951
1.67273E+12,1/3/2023 7:00,MATIC/USD,0.78384,0.78631,0.78236,0.78343,3032.276299,2375.576221
1.67273E+12,1/3/2023 8:00,MATIC/USD,0.78343,0.78488,0.78048,0.78202,701.102043,548.2758197
1.67274E+12,1/3/2023 9:00,MATIC/USD,0.78202,0.78559,0.7814,0.7844,356.660396,279.7644146
1.67274E+12,1/3/2023 10:00,MATIC/USD,0.7844,0.78458,0.78141,0.78141,1827.268384,1427.845788
1.67274E+12,1/3/2023 11:00,MATIC/USD,0.78141,0.78272,0.78,0.78086,6472.800788,5054.351223
1.67275E+12,1/3/2023 12:00,MATIC/USD,0.78086,0.78199,0.78,0.78017,13684.70192,10676.3939
1.67275E+12,1/3/2023 13:00,MATIC/USD,0.78017,0.7837,0.78017,0.78158,9777.806242,7642.137803
1.67275E+12,1/3/2023 14:00,MATIC/USD,0.78158,0.78603,0.77622,0.77675,28164.01452,21876.39828
1.67276E+12,1/3/2023 15:00,MATIC/USD,0.77675,0.78222,0.77675,0.779,12578.04837,9798.299683
1.67276E+12,1/3/2023 16:00,MATIC/USD,0.779,0.78204,0.77594,0.77654,7426.880158,5767.269518
1.67277E+12,1/3/2023 17:00,MATIC/USD,0.77654,0.7787,0.77126,0.77343,7486.447541,5790.243122
1.67277E+12,1/3/2023 18:00,MATIC/USD,0.77343,0.775,0.77245,0.77499,1939.988293,1503.471527
1.67277E+12,1/3/2023 19:00,MATIC/USD,0.77499,0.77654,0.77223,0.775,10699.39098,8292.02801
1.67278E+12,1/3/2023 20:00,MATIC/USD,0.775,0.77655,0.77406,0.77507,2330.987814,1806.678725
1.67278E+12,1/3/2023 21:00,MATIC/USD,0.77507,0.77654,0.7741,0.77587,4127.050419,3202.054609
1.67278E+12,1/3/2023 22:00,MATIC/USD,0.77587,0.77771,0.77239,0.77581,4881.202215,3786.88549
1.67279E+12,1/3/2023 23:00,MATIC/USD,0.77581,0.78,0.77577,0.77909,8883.080828,6920.719442
1.67279E+12,1/4/2023 0:00,MATIC/USD,0.77909,0.77964,0.7765,0.77927,5599.628237,4363.622296
1.67279E+12,1/4/2023 1:00,MATIC/USD,0.77927,0.79023,0.77835,0.79023,59503.64284,47021.56368
1.6728E+12,1/4/2023 2:00,MATIC/USD,0.79023,0.80339,0.79023,0.80237,10029.12828,8047.071656
1.6728E+12,1/4/2023 3:00,MATIC/USD,0.80237,0.80914,0.79742,0.802,3277.669065,2628.69059
1.6728E+12,1/4/2023 4:00,MATIC/USD,0.802,0.80371,0.79904,0.8006,5690.523648,4555.833233
1.67281E+12,1/4/2023 5:00,MATIC/USD,0.8006,0.80172,0.7994,0.80172,2240.313918,1796.104474
1.67281E+12,1/4/2023 6:00,MATIC/USD,0.80172,0.80478,0.79942,0.80444,10351.11823,8326.85355
1.67282E+12,1/4/2023 7:00,MATIC/USD,0.80444,0.80547,0.80146,0.80427,89.600704,72.06315821
1.67282E+12,1/4/2023 8:00,MATIC/USD,0.80427,0.80645,0.79933,0.80372,6250.352165,5023.533042
1.67282E+12,1/4/2023 9:00,MATIC/USD,0.80372,0.80394,0.80003,0.80107,1058.231445,847.7174636
1.67283E+12,1/4/2023 10:00,MATIC/USD,0.80107,0.80306,0.8002,0.80113,8595.118164,6885.807015
1.67283E+12,1/4/2023 11:00,MATIC/USD,0.80113,0.8021,0.8006,0.80127,155.146766,124.3144492
1.67283E+12,1/4/2023 12:00,MATIC/USD,0.80127,0.80405,0.79941,0.80074,1205.535174,965.3202352
1.67284E+12,1/4/2023 13:00,MATIC/USD,0.80074,0.80412,0.8,0.80361,3349.237218,2691.480521
1.67284E+12,1/4/2023 14:00,MATIC/USD,0.80361,0.8042,0.80005,0.80161,1935.92531,1551.857088
1.67284E+12,1/4/2023 15:00,MATIC/USD,0.80161,0.80547,0.79509,0.80547,4945.756767,3983.658703
1.67285E+12,1/4/2023 16:00,MATIC/USD,0.80547,0.80953,0.8037,0.80375,9570.635891,7692.398597
1.67285E+12,1/4/2023 17:00,MATIC/USD,0.80375,0.81046,0.80372,0.80676,2546.428112,2054.356344
