unix,date,symbol,open,high,low,close,Volume BTC,Volume USD,
1.52E+12,17-Mar-18,BTC/USD,8220.82,8350,7551,7676.9,4815.103205,36965065.79,17-Mar-18
1.52E+12,18-Mar-18,BTC/USD,7676.9,8439.99,7319,8174.2,10289.21317,84106086.32,18-Mar-18
1.52E+12,19-Mar-18,BTC/USD,8174.2,8744.68,8120,8603,8074.744024,69467022.84,19-Mar-18
1.52E+12,20-Mar-18,BTC/USD,8603,9060,8327.35,9038.4,7370.111443,66614015.26,20-Mar-18
1.52E+12,21-Mar-18,BTC/USD,9038.4,9180,8755,9033.87,6105.66905,55157820.46,21-Mar-18
1.52E+12,22-Mar-18,BTC/USD,9033.87,9065.71,8337.74,8415.89,7160.949234,60265761.04,22-Mar-18
1.52E+12,23-Mar-18,BTC/USD,8415.89,8990,8288.01,8910,4856.669227,43272922.81,23-Mar-18
1.52E+12,24-Mar-18,BTC/USD,8910,9000,8450,8557.8,3556.118093,30432547.42,24-Mar-18
1.52E+12,25-Mar-18,BTC/USD,8557.8,8687.3,8340.65,8431.94,3611.580786,30452632.49,25-Mar-18
1.52E+12,26-Mar-18,BTC/USD,8431.94,8489.99,7818.1,7860.36,7735.917621,60807097.43,26-Mar-18
1.52E+12,27-Mar-18,BTC/USD,7860.36,8141.72,7749.53,7871,6316.395339,49716347.71,27-Mar-18
1.52E+12,28-Mar-18,BTC/USD,7871,8095,7813.38,7871.8,5081.279396,39998815.15,28-Mar-18
1.52E+12,29-Mar-18,BTC/USD,7871.8,7872.84,6672.72,6863.66,14780.51001,101448395.3,29-Mar-18
1.52E+12,30-Mar-18,BTC/USD,6863.66,7271.9,6600,6969.5,8427.84529,58737867.75,30-Mar-18
1.52E+12,31-Mar-18,BTC/USD,6969.5,7242.47,6788.51,6922.75,4120.763169,28527013.23,31-Mar-18
1.52E+12,1-Apr-18,BTC/USD,6922.75,7033.53,6442.49,6988.89,7126.702736,49807741.49,1-Apr-18
1.52E+12,2-Apr-18,BTC/USD,6988.89,7189.27,6851.5,7187.64,5041.399819,36235767,2-Apr-18
1.52E+12,3-Apr-18,BTC/USD,7187.64,7500,7187.64,7296.06,7513.837799,54821411.41,3-Apr-18
1.52E+12,4-Apr-18,BTC/USD,7296.06,7387.95,6574.3,6775.71,7207.210583,48833968.82,4-Apr-18
1.52E+12,5-Apr-18,BTC/USD,6775.71,6923.01,6626.26,6769.44,6291.486998,42589843.75,5-Apr-18
1.52E+12,6-Apr-18,BTC/USD,6769.44,6848,6512.79,6592.94,5119.83349,33754755.01,6-Apr-18
1.52E+12,7-Apr-18,BTC/USD,6592.94,7069.18,6592.94,6968.14,2554.293113,17798672.01,7-Apr-18
1.52E+12,8-Apr-18,BTC/USD,6968.14,7166.82,6900,7128.1,2988.228271,21300389.94,8-Apr-18
1.52E+12,9-Apr-18,BTC/USD,7128.1,7176.99,6612.35,6793.44,4443.536531,30186898.81,9-Apr-18
1.52E+12,10-Apr-18,BTC/USD,6793.44,6876.33,6651.12,6820.83,2587.308709,17647592.86,10-Apr-18
1.52E+12,11-Apr-18,BTC/USD,6820.83,6966.84,6801.68,6943.83,3419.991613,23747840.36,11-Apr-18
1.52E+12,12-Apr-18,BTC/USD,6943.83,8076.83,6766.18,7812.7,11326.79476,88492849.45,12-Apr-18
1.52E+12,13-Apr-18,BTC/USD,7812.7,8223.58,7749.28,8043.79,7322.959819,58904350.96,13-Apr-18
1.52E+12,14-Apr-18,BTC/USD,8043.79,8175.86,7873.5,8087.52,1976.876432,15988027.68,14-Apr-18
1.52E+12,15-Apr-18,BTC/USD,8087.52,8415,8053.76,8160.27,3610.158467,29459867.83,15-Apr-18
1.52E+12,16-Apr-18,BTC/USD,8160.27,8160.76,7900,8026.21,3565.600135,28618255.46,16-Apr-18
1.52E+12,17-Apr-18,BTC/USD,8026.21,8165.07,7820.01,7935,2853.976516,22646303.65,17-Apr-18
1.52E+12,18-Apr-18,BTC/USD,7935,8265,7880,8192.27,3532.920344,28942637.34,18-Apr-18
1.52E+12,19-Apr-18,BTC/USD,8192.27,8398.9,8096,8337.84,3320.99151,27689895.86,19-Apr-18
1.52E+12,20-Apr-18,BTC/USD,8337.84,8932.16,8215,8868.98,4448.634991,39454854.76,20-Apr-18
1.52E+12,21-Apr-18,BTC/USD,8868.98,9038,8602.08,8821.39,3352.252366,29571525.5,21-Apr-18
1.52E+12,22-Apr-18,BTC/USD,8821.39,9017,8755,8871,1360.684771,12070634.6,22-Apr-18
1.52E+12,23-Apr-18,BTC/USD,8871,9214,8805.95,9199.95,3104.747949,28563525.9,23-Apr-18
1.52E+12,24-Apr-18,BTC/USD,9199.95,9762.75,9199.95,9393.57,6119.999804,57488646.56,24-Apr-18
1.52E+12,25-Apr-18,BTC/USD,9393.57,9519.85,8660,8815,6999.271238,61698575.96,25-Apr-18
1.52E+12,26-Apr-18,BTC/USD,8815,9315.24,8666.49,9149.99,3388.204983,31002041.71,26-Apr-18
1.52E+12,27-Apr-18,BTC/USD,9149.99,9368,8880.01,9150.01,3207.285467,29346694.09,27-Apr-18
1.52E+12,28-Apr-18,BTC/USD,9150.01,9522.12,9065.14,9447.92,3038.267519,28705308.46,28-Apr-18
1.52E+12,29-Apr-18,BTC/USD,9447.92,9480,9176.76,9266.31,1479.193212,13706662.85,29-Apr-18
1.53E+12,30-Apr-18,BTC/USD,9266.31,9345.99,8854.91,8953.48,3553.498559,31816178.28,30-Apr-18
1.53E+12,1-May-18,BTC/USD,8953.48,9099.99,8816.08,9031.57,2555.623772,23081294.99,1-May-18
1.53E+12,2-May-18,BTC/USD,9031.57,9273.23,9025.25,9254.85,2877.368412,26629613.05,2-May-18
1.53E+12,3-May-18,BTC/USD,9254.85,9786.01,9163.25,9590.94,5227.268393,50134417.52,3-May-18
1.53E+12,4-May-18,BTC/USD,9590.94,9850,9552,9813.56,3350.028191,32875702.65,4-May-18
1.53E+12,5-May-18,BTC/USD,9813.56,9940,9668.67,9827.57,1566.594301,15395815.16,5-May-18
1.53E+12,6-May-18,BTC/USD,9827.57,9849.2,9230,9325,2176.591685,20296717.46,6-May-18
1.53E+12,7-May-18,BTC/USD,9325,9450,9175,9430.2,2872.122886,27084693.24,7-May-18
1.53E+12,8-May-18,BTC/USD,9430.2,9430.2,9001.25,9045.68,2975.934633,26919352.39,8-May-18
1.53E+12,9-May-18,BTC/USD,9045.68,9360.01,8953.26,9329.6,3549.081614,33111511.83,9-May-18
1.53E+12,10-May-18,BTC/USD,9329.6,9387.98,8870.9,8936.18,3620.151343,32350324.03,10-May-18
1.53E+12,11-May-18,BTC/USD,8936.18,9022.05,8350.18,8418.44,4027.954993,33909097.43,11-May-18
1.53E+12,12-May-18,BTC/USD,8418.44,8647.84,8221,8444.63,2991.730263,25264055.13,12-May-18
1.53E+12,13-May-18,BTC/USD,8444.63,8755,8340.1,8403.82,1862.34922,15650847.62,13-May-18
1.53E+12,14-May-18,BTC/USD,8403.82,8899.62,8283.55,8720.41,4936.182384,43045534.22,14-May-18
1.53E+12,15-May-18,BTC/USD,8720.41,8846.13,8110,8165.85,6232.139552,50890716.76,15-May-18
1.53E+12,16-May-18,BTC/USD,8165.85,8487.15,8127,8362.55,6577.136503,55001632.86,16-May-18
1.53E+12,17-May-18,BTC/USD,8362.55,8387.12,7919.2,8003.75,4401.351822,35227319.64,17-May-18
1.53E+12,18-May-18,BTC/USD,8003.75,8279,7955,8247.85,2879.329108,23748274.59,18-May-18
1.53E+12,19-May-18,BTC/USD,8247.85,8392,8152.49,8250.03,1428.578626,11785816.52,19-May-18
1.53E+12,20-May-18,BTC/USD,8250.03,8600,8232.34,8491,1142.354857,9699735.092,20-May-18
1.53E+12,21-May-18,BTC/USD,8491,8588,8260.09,8329.95,2315.383401,19287027.96,21-May-18
1.53E+12,22-May-18,BTC/USD,8329.95,8355.01,7870,7955.56,3449.953064,27446308.6,22-May-18
1.53E+12,23-May-18,BTC/USD,7955.56,7955.56,7438.43,7619,6301.191241,48008776.06,23-May-18
1.53E+12,24-May-18,BTC/USD,7619,7746.18,7268.99,7601.19,4961.824932,37715774.06,24-May-18
1.53E+12,25-May-18,BTC/USD,7601.19,7655.52,7322.29,7449.1,4285.064613,31919874.81,25-May-18
1.53E+12,26-May-18,BTC/USD,7449.1,7647.46,7208.1,7299.5,1870.426997,13653181.86,26-May-18
1.53E+12,27-May-18,BTC/USD,7299.5,7445.89,7230.78,7387,1018.381511,7522784.223,27-May-18
1.53E+12,28-May-18,BTC/USD,7387,7390.41,7055.94,7117.01,2249.08868,16006786.63,28-May-18
1.53E+12,29-May-18,BTC/USD,7117.01,7567.72,7059.84,7494.19,3919.513371,29373577.91,29-May-18
1.53E+12,30-May-18,BTC/USD,7494.19,7546.29,7268.76,7372.14,2473.141945,18232348.66,30-May-18
1.53E+12,31-May-18,BTC/USD,7372.14,7616.63,7367.44,7498.45,2574.024649,19301195.13,31-May-18
1.53E+12,1-Jun-18,BTC/USD,7498.45,7616.63,7356.08,7497.34,2549.557849,19114902.04,1-Jun-18
1.53E+12,2-Jun-18,BTC/USD,7497.34,7698.92,7455.5,7647.08,1716.615367,13127095.04,2-Jun-18
1.53E+12,3-Jun-18,BTC/USD,7647.08,7790.91,7630.79,7705.23,1350.245065,10403948.78,3-Jun-18
1.53E+12,4-Jun-18,BTC/USD,7705.23,7705.23,7392,7420.33,2136.018855,15849964.79,4-Jun-18
1.53E+12,5-Jun-18,BTC/USD,7420.33,7677.03,7341.73,7618.69,1668.31575,12710380.52,5-Jun-18
1.53E+12,6-Jun-18,BTC/USD,7618.69,7745,7480.79,7730.06,1864.143117,14409938.15,6-Jun-18
1.53E+12,7-Jun-18,BTC/USD,7730.06,7730.06,7634.27,7642,1282.08494,9797693.113,7-Jun-18
1.53E+12,8-Jun-18,BTC/USD,7642,7684.22,7539.97,7664.5,1280.188027,9812001.131,8-Jun-18
1.53E+12,9-Jun-18,BTC/USD,7664.5,7674.03,7268.44,7273,1477.969463,10749271.9,9-Jun-18
1.53E+12,10-Jun-18,BTC/USD,7273,7321.68,6630.5,6777.12,6358.099323,43089602.08,10-Jun-18
1.53E+12,11-Jun-18,BTC/USD,6777.12,6913.59,6646.19,6827.89,4434.74263,30279934.85,11-Jun-18
1.53E+12,12-Jun-18,BTC/USD,6827.89,6866.25,6444.03,6555,4594.686298,30118168.68,12-Jun-18
1.53E+12,13-Jun-18,BTC/USD,6555,6619.84,6122.94,6495.14,7469.138001,48513096.99,13-Jun-18
1.53E+12,14-Jun-18,BTC/USD,6495.14,6711.42,6314.94,6614.62,4246.35087,28087997.39,14-Jun-18
1.53E+12,15-Jun-18,BTC/USD,6614.62,6664.53,6365.52,6413.16,2973.904031,19072122.37,15-Jun-18
1.53E+12,16-Jun-18,BTC/USD,6413.16,6550,6333.98,6531.4,1374.988326,8980598.754,16-Jun-18
1.53E+12,17-Jun-18,BTC/USD,6531.4,6574.34,6390,6415.25,873.5941824,5604325.079,17-Jun-18
1.53E+12,18-Jun-18,BTC/USD,6415.25,6800,6380.41,6689.17,2249.096263,15044587.25,18-Jun-18
1.53E+12,19-Jun-18,BTC/USD,6689.17,6831,6550.59,6617.19,2251.205111,14896651.95,19-Jun-18
1.53E+12,20-Jun-18,BTC/USD,6617.19,6815.21,6580.41,6770,1466.54248,9928492.586,20-Jun-18
1.53E+12,21-Jun-18,BTC/USD,6770,6770,6770,6770,0,0,21-Jun-18
1.53E+12,22-Jun-18,BTC/USD,6669.99,6674.38,5940.05,6114.4,5342.7514,32667719.16,22-Jun-18
1.53E+12,23-Jun-18,BTC/USD,6114.4,6259.09,6031.03,6086.03,1218.864619,7418046.639,23-Jun-18
1.53E+12,24-Jun-18,BTC/USD,6086.03,6254.16,5768.4,6133.12,2937.740994,18017518.04,24-Jun-18
1.53E+12,25-Jun-18,BTC/USD,6133.12,6349.46,6075.19,6240.61,2900.058127,18098131.75,25-Jun-18
1.53E+12,26-Jun-18,BTC/USD,6240.61,6275,6000,6036.86,2693.464274,16260066.74,26-Jun-18
1.53E+12,27-Jun-18,BTC/USD,6036.86,6177.31,5987.01,6086.11,1524.375542,9277517.233,27-Jun-18
1.53E+12,28-Jun-18,BTC/USD,6086.11,6128.99,5825.26,5875,2604.33468,15300466.24,28-Jun-18
1.53E+12,29-Jun-18,BTC/USD,5875,6600,5785.17,6368.34,4986.811573,31757711.62,29-Jun-18
1.53E+12,30-Jun-18,BTC/USD,6368.34,6448.85,6305.92,6350.48,1255.379533,7972262.618,30-Jun-18
1.53E+12,1-Jul-18,BTC/USD,6350.48,6410,6254.23,6333.03,1988.802056,12595143.08,1-Jul-18
1.53E+12,2-Jul-18,BTC/USD,6333.03,6673.9,6267.68,6631.33,4632.624754,30720463.51,2-Jul-18
1.53E+12,3-Jul-18,BTC/USD,6631.33,6669.47,6313.27,6459.62,5178.667731,33452225.65,3-Jul-18
1.53E+12,4-Jul-18,BTC/USD,6459.62,6794.53,6457.4,6622.28,4019.50087,26618260.22,4-Jul-18
1.53E+12,5-Jul-18,BTC/USD,6622.28,6686.74,6446.68,6525.51,5075.8014,33122192.8,5-Jul-18
1.53E+12,6-Jul-18,BTC/USD,6525.51,6525.51,6525.51,6525.51,0,0,6-Jul-18
1.53E+12,7-Jul-18,BTC/USD,6595.36,6848.84,6510.17,6722.39,2880.995708,19367176.74,7-Jul-18
1.53E+12,8-Jul-18,BTC/USD,6722.39,6769.58,6669,6708.02,1788.571811,11997775.48,8-Jul-18
1.53E+12,9-Jul-18,BTC/USD,6708.02,6798.97,6620,6639.37,2815.466429,18692923.35,9-Jul-18
1.53E+12,10-Jul-18,BTC/USD,6639.37,6654.23,6262.94,6343.17,5725.329853,36316740.57,10-Jul-18
1.53E+12,11-Jul-18,BTC/USD,6343.17,6400,6287.54,6345.18,3116.011222,19771652.09,11-Jul-18
1.53E+12,12-Jul-18,BTC/USD,6345.18,6345.18,6075,6245,3067.025015,19153571.22,12-Jul-18
1.53E+12,13-Jul-18,BTC/USD,6245,6245,6245,6245,0,0,13-Jul-18
1.53E+12,14-Jul-18,BTC/USD,6245,6280,6203.79,6213.34,29.25257571,181756.1988,14-Jul-18
1.53E+12,15-Jul-18,BTC/USD,6255.01,6382.7,6254.9,6355,744.3919909,4730611.102,15-Jul-18
1.53E+12,16-Jul-18,BTC/USD,6355,6750.01,6343.57,6739.98,3052.475226,20573621.97,16-Jul-18
1.53E+12,17-Jul-18,BTC/USD,6739.98,7542.06,6657.66,7455,5584.344396,41631287.47,17-Jul-18
1.53E+12,18-Jul-18,BTC/USD,7455,7584.03,7241.19,7319.48,3640.431803,26646067.77,18-Jul-18
1.53E+12,19-Jul-18,BTC/USD,7319.48,7557.28,7299,7452.63,4021.202903,29968537.39,19-Jul-18
1.53E+12,20-Jul-18,BTC/USD,7452.63,7676.31,7214.96,7283.12,2851.906118,20770774.48,20-Jul-18
1.53E+12,21-Jul-18,BTC/USD,7283.12,7483.61,7261.41,7417.79,514.7269886,3818136.709,21-Jul-18
1.53E+12,22-Jul-18,BTC/USD,7417.79,7667.53,7333.98,7618.85,995.169446,7582046.733,22-Jul-18
1.53E+12,23-Jul-18,BTC/USD,7618.85,7810,7614.78,7746.56,3206.417055,24838702.1,23-Jul-18
1.53E+12,24-Jul-18,BTC/USD,7746.56,8480,7746.56,8350.37,4754.926254,39705393.54,24-Jul-18
1.53E+12,25-Jul-18,BTC/USD,8350.37,8438.37,8039.99,8220.93,3564.821305,29306146.41,25-Jul-18
1.53E+12,26-Jul-18,BTC/USD,8220.93,8290,7843.05,7873.46,3851.784141,30326868.36,26-Jul-18
1.53E+12,27-Jul-18,BTC/USD,7873.46,7873.46,7873.46,7873.46,0,0,27-Jul-18
1.53E+12,28-Jul-18,BTC/USD,7873.46,7873.46,7873.46,7873.46,0,0,28-Jul-18
1.53E+12,29-Jul-18,BTC/USD,8223.02,8274.97,8077.23,8172.32,752.0110507,6145674.95,29-Jul-18
1.53E+12,30-Jul-18,BTC/USD,8172.32,8197.05,7849.54,8110.25,2969.219114,24081109.32,30-Jul-18
1.53E+12,31-Jul-18,BTC/USD,8110.25,8132.02,7501.01,7532.57,3546.163623,26711725.72,31-Jul-18
1.53E+12,1-Aug-18,BTC/USD,7532.57,7706.7,7431,7645.43,2061.999578,15764873.43,1-Aug-18
1.53E+12,2-Aug-18,BTC/USD,7645.43,7645.43,7645.43,7645.43,0,0,2-Aug-18
1.53E+12,3-Aug-18,BTC/USD,7645.43,7645.43,7645.43,7645.43,0,0,3-Aug-18
1.53E+12,4-Aug-18,BTC/USD,7462.42,7474.85,6891,7000,1715.680838,12009765.87,4-Aug-18
1.53E+12,5-Aug-18,BTC/USD,7000,7184,6895.13,7094.08,686.3339201,4868907.736,5-Aug-18
1.53E+12,6-Aug-18,BTC/USD,7094.08,7115,6835,6935.87,1969.00319,13656750.16,6-Aug-18
1.53E+12,7-Aug-18,BTC/USD,6935.87,7148.53,6500,6588.97,2922.248612,19254608.43,7-Aug-18
1.53E+12,8-Aug-18,BTC/USD,6588.97,6588.97,6104.82,6320.19,5458.900373,34501287.55,8-Aug-18
1.53E+12,9-Aug-18,BTC/USD,6320.19,6626.62,6195.01,6467.92,3013.754074,19492720.25,9-Aug-18
1.53E+12,10-Aug-18,BTC/USD,6467.92,6467.92,6467.92,6467.92,0,0,10-Aug-18
1.53E+12,11-Aug-18,BTC/USD,6467.92,6467.92,6108.28,6115,51.9119883,317441.8084,11-Aug-18
1.53E+12,12-Aug-18,BTC/USD,6285.68,6487.2,6200.34,6346.43,1464.921341,9297020.744,12-Aug-18
1.53E+12,13-Aug-18,BTC/USD,6346.43,6546.29,5886,5988.18,5659.535573,33890317.73,13-Aug-18
1.53E+12,14-Aug-18,BTC/USD,5988.18,6304.99,5964.48,6304.99,4328.610051,27291843.08,14-Aug-18
1.53E+12,15-Aug-18,BTC/USD,6304.99,6623.09,6210.04,6283.4,4243.776227,26665343.54,15-Aug-18
1.53E+12,16-Aug-18,BTC/USD,6283.4,6475,6240,6420.52,2735.887079,17565817.71,16-Aug-18
1.53E+12,17-Aug-18,BTC/USD,6420.52,6619.79,6412.98,6526.19,3436.173635,22425122.02,17-Aug-18
1.53E+12,18-Aug-18,BTC/USD,6526.19,6541.54,6300,6345.52,1290.794439,8190761.929,18-Aug-18
1.53E+12,19-Aug-18,BTC/USD,6345.52,6552.23,6330.83,6488.53,1022.21593,6632678.73,19-Aug-18
1.53E+12,20-Aug-18,BTC/USD,6488.53,6508.37,6232.21,6310.92,3050.308351,19250251.98,20-Aug-18
1.53E+12,21-Aug-18,BTC/USD,6310.92,6900,6286.05,6731.63,3611.909342,24314037.28,21-Aug-18
1.53E+12,22-Aug-18,BTC/USD,6731.63,6761.31,6251,6401.23,4830.186892,30919137.24,22-Aug-18
1.54E+12,23-Aug-18,BTC/USD,6401.23,6570.85,6360,6490,2918.3483,18940080.46,23-Aug-18
1.54E+12,24-Aug-18,BTC/USD,6490,6788.88,6450.01,6733.7,3432.603602,23114122.87,24-Aug-18
1.54E+12,25-Aug-18,BTC/USD,6733.7,6770.92,6592.43,6614.01,1006.811342,6659060.287,25-Aug-18
1.54E+12,26-Aug-18,BTC/USD,6614.01,6734.6,6571,6672.8,1002.453157,6689169.427,26-Aug-18
1.54E+12,27-Aug-18,BTC/USD,6672.8,6944.99,6671.11,6871.09,4056.111541,27869907.45,27-Aug-18
1.54E+12,28-Aug-18,BTC/USD,6871.09,7125,6871.09,7030.87,4014.083932,28222502.3,28-Aug-18
1.54E+12,29-Aug-18,BTC/USD,7030.87,7119.5,6908.92,7024.17,2662.987641,18705277.9,29-Aug-18
1.54E+12,30-Aug-18,BTC/USD,7024.17,7024.17,6795.7,6960.89,3309.24234,23035271.91,30-Aug-18
1.54E+12,31-Aug-18,BTC/USD,6960.89,7088.22,6880,7054.18,2633.7688,18579079.19,31-Aug-18
1.54E+12,1-Sep-18,BTC/USD,7054.18,7250,7027.57,7182.17,1039.150458,7463355.242,1-Sep-18
1.54E+12,2-Sep-18,BTC/USD,7182.17,7330.99,7180.87,7250.45,1212.272765,8789523.067,2-Sep-18
1.54E+12,3-Sep-18,BTC/USD,7250.45,7325,7170.7,7256.15,1498.955027,10876642.52,3-Sep-18
1.54E+12,4-Sep-18,BTC/USD,7256.15,7409.27,7215.02,7360,3630.708242,26722012.66,4-Sep-18
1.54E+12,5-Sep-18,BTC/USD,7360,7372.68,6226,6415.88,7418.539756,47596460.85,5-Sep-18
1.54E+12,6-Sep-18,BTC/USD,6415.88,6529.99,6274,6495.18,3767.761325,24472288.01,6-Sep-18
1.54E+12,7-Sep-18,BTC/USD,6495.18,6529.99,6320.71,6426.07,2228.802193,14322438.91,7-Sep-18
1.54E+12,8-Sep-18,BTC/USD,6426.07,6460.68,6120,6177.75,2290.807402,14152035.43,8-Sep-18
1.54E+12,9-Sep-18,BTC/USD,6177.75,6177.75,6177.75,6177.75,0,0,9-Sep-18
1.54E+12,10-Sep-18,BTC/USD,6300,6418.71,6226.31,6346.95,2168.058893,13760561.39,10-Sep-18
1.54E+12,11-Sep-18,BTC/USD,6346.95,6350,6165.44,6255.37,2143.928064,13411063.3,11-Sep-18
1.54E+12,12-Sep-18,BTC/USD,6255.37,6428.98,6200,6384.05,2234.91083,14267782.49,12-Sep-18
1.54E+12,13-Sep-18,BTC/USD,6384.05,6579.81,6361.26,6555,2329.673666,15271010.88,13-Sep-18
1.54E+12,14-Sep-18,BTC/USD,6555,6555,6555,6555,0,0,14-Sep-18
1.54E+12,15-Sep-18,BTC/USD,6555,6555,6469,6493.08,42.90885427,278610.6235,15-Sep-18
1.54E+12,16-Sep-18,BTC/USD,6485.47,6529.99,6357.9,6511.22,488.5267328,3180905.033,16-Sep-18
1.54E+12,17-Sep-18,BTC/USD,6511.22,6511.24,6209.01,6232.6,2860.825563,17830381.41,17-Sep-18
1.54E+12,18-Sep-18,BTC/USD,6232.6,6384.29,6232.6,6354.78,2292.228685,14566609,18-Sep-18
1.54E+12,19-Sep-18,BTC/USD,6354.78,6518.24,6107.74,6401.19,3745.575942,23976143.26,19-Sep-18
1.54E+12,20-Sep-18,BTC/USD,6401.19,6573.67,6338.65,6547.12,2541.820005,16641600.59,20-Sep-18
1.54E+12,21-Sep-18,BTC/USD,6547.12,6818.23,6519.62,6734.23,3197.505257,21532735.83,21-Sep-18
1.54E+12,22-Sep-18,BTC/USD,6734.23,6752.5,6630,6696.5,621.8142201,4163978.925,22-Sep-18
1.54E+12,23-Sep-18,BTC/USD,6696.5,6764.72,6666.67,6710.33,399.203594,2678787.853,23-Sep-18
1.54E+12,24-Sep-18,BTC/USD,6710.33,6710.33,6392.19,6454.61,2062.521305,13312770.64,24-Sep-18
1.54E+12,25-Sep-18,BTC/USD,6454.61,6470.63,6329.17,6384.29,1877.951519,11989387.1,25-Sep-18
1.54E+12,26-Sep-18,BTC/USD,6384.29,6536.33,6382.55,6487.99,2401.982956,15584041.4,26-Sep-18
1.54E+12,27-Sep-18,BTC/USD,6487.99,6732.99,6425.84,6691.97,2704.796986,18100420.29,27-Sep-18
1.54E+12,28-Sep-18,BTC/USD,6691.97,6691.97,6691.97,6691.97,0,0,28-Sep-18
1.54E+12,29-Sep-18,BTC/USD,6588.75,6610,6457.1,6564.74,547.0642345,3591334.463,29-Sep-18
1.54E+12,30-Sep-18,BTC/USD,6564.74,6644.01,6525,6625.35,924.634821,6126029.312,30-Sep-18
1.54E+12,1-Oct-18,BTC/USD,6625.35,6629.96,6482.05,6572,2283.982099,15010330.35,1-Oct-18
1.54E+12,2-Oct-18,BTC/USD,6572,6585.6,6400,6422.48,1756.216974,11279268.39,2-Oct-18
1.54E+12,3-Oct-18,BTC/USD,6422.48,6600,6396.39,6553.59,2391.844157,15675165.95,3-Oct-18
1.54E+12,4-Oct-18,BTC/USD,6553.59,6590,6503.31,6538.83,1688.267681,11039295.36,4-Oct-18
1.54E+12,5-Oct-18,BTC/USD,6538.83,6638,6520,6565.01,1177.025835,7727186.376,5-Oct-18
1.54E+12,6-Oct-18,BTC/USD,6565.01,6585.07,6530.34,6560,307.2265415,2015406.112,6-Oct-18
1.54E+12,7-Oct-18,BTC/USD,6560,6589.98,6499.01,6557.02,644.1750749,4223868.85,7-Oct-18
1.54E+12,8-Oct-18,BTC/USD,6557.02,6655,6538.14,6606.13,2084.521552,13770620.36,8-Oct-18
1.54E+12,9-Oct-18,BTC/USD,6606.13,6611.66,6521.7,6539.16,2148.300494,14048080.66,9-Oct-18
1.54E+12,10-Oct-18,BTC/USD,6539.16,6557.18,6026.09,6226.22,5005.494338,31165308.96,10-Oct-18
1.54E+12,11-Oct-18,BTC/USD,6226.22,6250,6102.05,6192.15,3275.287967,20281074.39,11-Oct-18
1.54E+12,12-Oct-18,BTC/USD,6192.15,6192.15,6192.15,6192.15,0,0,12-Oct-18
1.54E+12,13-Oct-18,BTC/USD,6192.15,6245.97,6180.27,6185.11,258.8745648,1601167.659,13-Oct-18
1.54E+12,14-Oct-18,BTC/USD,6225,6295.08,6149.88,6215.68,2189.900277,13611719.35,14-Oct-18
1.54E+12,15-Oct-18,BTC/USD,6215.68,6769,6206,6423.27,8948.73051,57480112.23,15-Oct-18
1.54E+12,16-Oct-18,BTC/USD,6423.27,6489.99,6390.1,6444.08,2978.589591,19194269.61,16-Oct-18
1.54E+12,17-Oct-18,BTC/USD,6444.08,6487.77,6406.98,6459.26,1998.462064,12908586.07,17-Oct-18
1.54E+12,18-Oct-18,BTC/USD,6459.26,6459.64,6350.92,6383.39,4597.20033,29345722.61,18-Oct-18
1.54E+12,19-Oct-18,BTC/USD,6383.39,6383.39,6383.39,6383.39,0,0,19-Oct-18
1.54E+12,20-Oct-18,BTC/USD,6383.39,6386.34,6382,6382.04,2.7016444,17242.00263,20-Oct-18
1.54E+12,21-Oct-18,BTC/USD,6434.22,6449.97,6390.01,6408.7,534.4444129,3425093.909,21-Oct-18
1.54E+12,22-Oct-18,BTC/USD,6408.7,6426.24,6371.09,6392.27,2982.270784,19063480.06,22-Oct-18
1.54E+12,23-Oct-18,BTC/USD,6392.27,6417.62,6350.1,6413.41,3563.055948,22851338.65,23-Oct-18
1.54E+12,24-Oct-18,BTC/USD,6413.41,6465.68,6358.82,6390.51,3634.076277,23223600.79,24-Oct-18
1.54E+12,25-Oct-18,BTC/USD,6390.51,6419.07,6379.03,6388.46,2727.862817,17426842.5,25-Oct-18
1.54E+12,26-Oct-18,BTC/USD,6388.46,6450,6375,6416.15,2764.668936,17738530.59,26-Oct-18
1.54E+12,27-Oct-18,BTC/USD,6416.15,6418.01,6388.06,6405.99,450.7587053,2887555.758,27-Oct-18
1.54E+12,28-Oct-18,BTC/USD,6405.99,6418.97,6387.64,6405.45,482.2657069,3089128.872,28-Oct-18
1.54E+12,29-Oct-18,BTC/USD,6405.45,6405.99,6200,6270.64,3589.03345,22505536.71,29-Oct-18
1.54E+12,30-Oct-18,BTC/USD,6270.64,6287.56,6238.94,6264.54,3298.272732,20662161.46,30-Oct-18
1.54E+12,31-Oct-18,BTC/USD,6264.54,6346.94,6200,6293.93,3390.120298,21337179.85,31-Oct-18
1.54E+12,1-Nov-18,BTC/USD,6293.93,6380,6281.91,6356.05,2422.645852,15398458.17,1-Nov-18
1.54E+12,2-Nov-18,BTC/USD,6356.05,6369.99,6330,6339.18,1661.753776,10534156.3,2-Nov-18
1.54E+12,3-Nov-18,BTC/USD,6339.18,6345.34,6318.11,6332.47,332.5809477,2106058.874,3-Nov-18
1.54E+12,4-Nov-18,BTC/USD,6332.47,6453.22,6320.5,6407.91,1686.162226,10804775.79,4-Nov-18
1.54E+12,5-Nov-18,BTC/USD,6407.91,6421,6368.49,6385.95,3278.084728,20933685.17,5-Nov-18
